id	event	tweet	offensive	emotion
3L4YG5VW9NYAJJMP48KR0FQ6JAIDDB	NotreDame	Пам'ятайте, коли вони розкопають руїни #NotreDame, вони знайдуть речі, які вижили, і скажуть "Бог їх врятував", але Ні, Він не рятував. #Бог не рятуватиме фізичний реліквій (який навіть порушує Писання), перш ніж допоможе людям.  #Пожежа в соборі #NotreDameCathedral. https://t.co/knt4LLo0mB"	NO	others
39N6W9XWRDTGTER72U8DJL34EQ7GYZ	ChampionsLeague	Оплата після виграшу гри доступна, якщо ви можете поставити високу ставку DM зараз!!! #BARLIV #ChampionsLeague #messi	NO	joy
3OLZC0DJ8JLDLB2XN7LWXYCQBMUIVH	NotreDame	Чітко, деякі люди зробили щось. Цих людей потрібно арештувати та притягнути до відповідальності з усім суворістю закону. Нажаль, ці люди ніколи не повинні були перебувати в Франції з самого початку😡#NotreDameCathedralFire #LockThemAllUp https://t.co/qQS7tzJCUw	NO	sadness
31MCUE39BKSFDBUJD9FNTR7R5P9G3Q	NotreDame	Я знаю, що минуло більше 24 годин і, з якоїсь причини, це означає, що час для ЗМІ перейти далі, але просто нагадую: 800-річна будівля, що була великим джерелом надії для багатьох людей, просто згоріла. #NotreDameCathedralFire #NotreDameFire https://t.co/71YH1mjuWq	NO	sadness
3KI0JD2ZU1OVH160389RUH6IGDT67K	Venezuela	Воєнізовані сили Мадуро використовують транспортні засоби, щоб здавити протестувальників: це абсолютне порушення прав людини. #SOSVenezuela #venezuela	NO	anger
3LCXHSGDLTCLDEJ7XTQ01WURKPUES0	Venezuela	Користувач @_NairFYI Ми всі знаємо це... Але що ми хотіли б дізнатися, це чи USER кине капсулу або з волі воле здасть посаду?  Він піде тихо чи його доведеться примусово покидати посаду? #Venezuela	NO	others
30ZKOOGW2WCITH31459U9CHR9AKA1I	WorldBookDay	Ви хвилюєтеся, що заняття спортом може спричинити біль у колінах або інших суглобах? Отримайте полегшення зараз з найкращим управлінням болю в Нью-Йорку. Відвідайте: https://t.co/54GbxhdG0S #PainManagementNYC #ShakespeareDay #HealthandFitness #Therapy #WorldBookDay # fitness #jointspain #NYCclinics https://t.co/P4fMh3Q8Ux	NO	fear
3SX4X51T80F3P9A2A775L8UZ2LUOAJ	WorldBookDay	Сьогодні #WorldBookDay, знайдіть час, щоб насолодитися новою книгою або перечитати улюблену стару книжку. Візьміть час, щоб забутися в гарній книзі! ✌❤📚 #нетількикниги #книжки #читачіукраїни #бібліофіл #любовдоавторів #WorldBookDay2019 https://t.co/l4SFvcVJAB	NO	joy
3S1L4CQSFXB9JWX9B4OFYELLAK3AFJ	WorldBookDay	Найкраща книга для читання на #WorldBookDay. 📕 https://t.co/eHHJjQLTqb	NO	joy
3RBI0I35XE9FZ2FJ7F1T0REVAL23YE	WorldBookDay	"Мої очі жадають читати більше книг, ніж час дає можливість переварити" - Jazz Feylynn Щасливого дня світової книги всім, хто любить читати. Немає кращого кохання, ніж кохання до читання. #щасливогочитання #щасливогоднякниги #читання #нещоднячитайте #vikramkapur	NO	joy
3PCPFX4U40W16C4Q00L1OE0QE2SFQY	GameOfThrones	Краще переконайте людей, що ви Бран з гри престолів, покриваючи свої очі білками для змащування та сидячи під деревом у пальто своєї бабусі. #GameofThrones #GamefThrones #GOT #GoTS8 #GOTS8E3	NO	others
3R6RZGK0XFIZBBH2RP7ZJM6E15UYV5	WorldBookDay	#WorldBookDay #Cleanandsafe #Handsanitizer зберігає Ваше здоров'я. Очищує та забезпечує безпеку Clean &amp; Safe Hands Sanitizer. Об'єм 190 мл, з насосом для рук. https://t.co/xvvkcli7dj https://t.co/Umh2AsxDtc	NO	others
33BFF6QPI1HBAXKJSEJ5FUTFZD13WE	Venezuela	Якщо USER говорить, що те, що відбувається в #Венесуелі - це не державний переворот, то BLOTUS USER не може називати належні, законні розслідування "спробою державного перевороту". USER USER	NO	anger
32FESTC2NHWMVTRXQ7F5Q9CCKA2UC3	Venezuela	"Це чітко не державний переворот. Ми визнаємо Хуана Гуайдо як законного тимчасового президента Венесуели", - національний радник з національної безпеки Білого дому. https://t.co/uZMQ0JEQUp https://t.co/AhtVR9qLKk	NO	others
3HYV4299H023UU4YJVKVK5UQ8VME8Z	NotreDame	До завтра буде зібрано мільярд доларів на відновлення симболу історичної католицької церкви, що інституціоналізується та санкціонується сексуальні зловживання. Чому не зробити те саме для всіх реальних проблем світу? #NotreDameCathedralFire #CatholicChurch https://t.co/CIGddd6ZKq	NO	anger
3L2OEKSTW9G10ZLPJWWPR8M6Q7SY8Z	Venezuela	Користувач повідомив CNN, що #Мадуро був готовий покинути #Венесуелу цього ранку, на полосі зльоту чекав літак, але #Росія переконала його не робити цього.	NO	others
3AQN9REUTFMDHUHG0475D0071YPDYK	Venezuela	Повстання в #Венесуелі програє. https://t.co/7P5Y8yZA9s	NO	fear
39HYCOOPKORDNDS2H1JUJ5D0SOAMD2	NotreDame	Історичні церкви для чорношкірих у окрузі Сен-Лендрі, Луїзіана, були спалені в ході серії підозрілих злочинів з ненависті. Кампанія зі збору коштів на підтримку церков запустилась на платформі GoFundMe після інциденту зі собором Паризької Богоматері. Зібрано понад $530 000 👏🏿  https://t.co/IUoMKJw5yF	NO	joy
3YCT0L9OMMFP7KWKQSTJRJO0YHWNSZ	WorldBookDay	Згідно з Вашим запитом, перекладом речення з англійської мови на українську буде: Щасливого Всесвітнього дня книги #WorldBookDay 🎶Madu USER на #FLORIDE ✌️💃🕴️#CelebrityTwosday з USER 💅X USER 👟.	NO	joy
3V7ICJJAZAM44Q5CX1SS2L803CDB4P	NotreDame	"Пожежа в соборі Парижа Notre-Dame: знаменитості Боллівуду реагують на втрату історичного пам'ятника Парижу" https://t.co/oiHNfldB0U	NO	sadness
3FI30CQHVKPIJD9QGPL7ZJSEZ3MB6D	ChampionsLeague	Суворий рахунок не відображає справжньої картини гри взагалі. Думав, що хлопці дуже гарно грали і заслужили щось у цій грі. Впевнений, що будемо готові дати бій на Анфілді. #BARLIV #LFC #ChampionsLeague	NO	others
3ABAOCJ4R8A7CMW7MNPEJ4KZB30QMC	Venezuela	Будь-хто, хто все ще голосує за #EFF після того, як побачив #Venezuela, є серйозним #domdoos.	NO	others
3MNJFORX8BACDQLSG8XYQ35ZI615F7	NotreDame	Під час півторарічної відповідальності я стикалася з проблемами безпеки. У подібних ситуаціях повинні домінувати здоровий глузд і дієвість.	NO	others
3909MD9T2ZNC99ELR9Q1UXBCVZ4FEM	GameOfThrones	Дякую, USER, за те, що ви були небезпечним і сказали, що сталося в #GameofThrones на національному телебаченні менше ніж за 24 години після виходу серії. Ви ніщо! (Translation: Дякую, USER, за те, що ви кинули спойлер на національному телебаченні про #GameofThrones менше ніж за 24 години після виходу серії. Ви нічого не варте!)	NO	disgust
